Datex;RPM;Temperatura;Potencia;;Dateloco;Date
2024-10-16T17:31:34.941Z;0;25;3.72;;17:31:34.941Z;17:31:34
2024-10-16T17:31:34.952Z;0;24.8;3.72;;17:31:34.952Z;17:31:34
2024-10-16T17:31:34.965Z;0;25;3.72;;17:31:34.965Z;17:31:34
2024-10-16T17:31:34.975Z;0;25.3;3.72;;17:31:34.975Z;17:31:34
2024-10-16T17:31:34.985Z;0;25.2;3.72;;17:31:34.985Z;17:31:34
2024-10-16T17:31:34.996Z;0;25.2;3.72;;17:31:34.996Z;17:31:34
2024-10-16T17:31:35.008Z;0;25.3;3.72;;17:31:35.008Z;17:31:35
2024-10-16T17:31:35.019Z;0;25.2;3.72;;17:31:35.019Z;17:31:35
2024-10-16T17:31:35.030Z;0;25.4;3.72;;17:31:35.030Z;17:31:35
2024-10-16T17:31:35.041Z;0;25.4;3.72;;17:31:35.041Z;17:31:35
2024-10-16T17:31:35.054Z;0;25.4;3.72;;17:31:35.054Z;17:31:35
2024-10-16T17:31:35.064Z;0;25.4;3.72;;17:31:35.064Z;17:31:35
2024-10-16T17:31:35.075Z;0;25.2;3.72;;17:31:35.075Z;17:31:35
2024-10-16T17:31:35.088Z;0;25.1;3.72;;17:31:35.088Z;17:31:35
2024-10-16T17:31:35.099Z;0;25.1;3.72;;17:31:35.099Z;17:31:35
2024-10-16T17:31:35.110Z;0;25.1;3.72;;17:31:35.110Z;17:31:35
2024-10-16T17:31:35.120Z;0;25.1;3.72;;17:31:35.120Z;17:31:35
2024-10-16T17:31:35.132Z;0;24.9;3.72;;17:31:35.132Z;17:31:35
2024-10-16T17:31:35.143Z;0;24.6;3.72;;17:31:35.143Z;17:31:35
2024-10-16T17:31:35.154Z;0;24.8;3.72;;17:31:35.154Z;17:31:35
2024-10-16T17:31:35.166Z;0;24.8;3.72;;17:31:35.166Z;17:31:35
2024-10-16T17:31:35.179Z;0;24.8;3.72;;17:31:35.179Z;17:31:35
2024-10-16T17:31:35.196Z;0;24.8;3.72;;17:31:35.196Z;17:31:35
2024-10-16T17:31:35.209Z;0;24.6;3.72;;17:31:35.209Z;17:31:35
2024-10-16T17:31:35.223Z;0;24.6;3.72;;17:31:35.223Z;17:31:35
2024-10-16T17:31:35.234Z;0;24.6;3.72;;17:31:35.234Z;17:31:35
2024-10-16T17:31:35.246Z;0;24.7;3.72;;17:31:35.246Z;17:31:35
2024-10-16T17:31:35.257Z;0;24.7;3.72;;17:31:35.257Z;17:31:35
2024-10-16T17:31:35.269Z;0;24.7;3.72;;17:31:35.269Z;17:31:35
2024-10-16T17:31:35.280Z;0;24.5;3.72;;17:31:35.280Z;17:31:35
2024-10-16T17:31:35.291Z;0;24.5;3.72;;17:31:35.291Z;17:31:35
2024-10-16T17:31:35.302Z;0;24.5;3.72;;17:31:35.302Z;17:31:35
2024-10-16T17:31:35.313Z;0;24.8;3.72;;17:31:35.313Z;17:31:35
2024-10-16T17:31:35.325Z;0;24.8;3.72;;17:31:35.325Z;17:31:35
2024-10-16T17:31:35.359Z;0;24.8;3.72;;17:31:35.359Z;17:31:35
2024-10-16T17:31:35.371Z;0;24.7;3.72;;17:31:35.371Z;17:31:35
2024-10-16T17:31:35.385Z;0;24.7;3.72;;17:31:35.385Z;17:31:35
2024-10-16T17:31:35.397Z;0;24.9;3.72;;17:31:35.397Z;17:31:35
2024-10-16T17:31:35.409Z;0;25.1;3.72;;17:31:35.409Z;17:31:35
2024-10-16T17:31:35.421Z;0;25.1;3.72;;17:31:35.421Z;17:31:35
2024-10-16T17:31:35.434Z;0;25.1;3.72;;17:31:35.434Z;17:31:35
2024-10-16T17:31:35.445Z;0;25.2;3.72;;17:31:35.445Z;17:31:35
2024-10-16T17:31:35.456Z;0;24.9;3.72;;17:31:35.456Z;17:31:35
2024-10-16T17:31:35.467Z;0;25.1;3.72;;17:31:35.467Z;17:31:35
2024-10-16T17:31:35.480Z;0;25.3;3.72;;17:31:35.480Z;17:31:35
2024-10-16T17:31:35.491Z;0;25.4;3.72;;17:31:35.491Z;17:31:35
2024-10-16T17:31:35.503Z;0;25.4;3.72;;17:31:35.503Z;17:31:35
2024-10-16T17:31:35.515Z;0;25.2;3.72;;17:31:35.515Z;17:31:35
2024-10-16T17:31:35.526Z;0;25.2;3.72;;17:31:35.526Z;17:31:35
2024-10-16T17:31:35.537Z;0;25.4;3.72;;17:31:35.537Z;17:31:35
2024-10-16T17:31:35.548Z;0;25.3;3.72;;17:31:35.548Z;17:31:35
2024-10-16T17:31:35.560Z;0;25.3;3.72;;17:31:35.560Z;17:31:35
2024-10-16T17:31:35.571Z;0;25.3;3.72;;17:31:35.571Z;17:31:35
2024-10-16T17:31:35.583Z;0;25;3.72;;17:31:35.583Z;17:31:35
2024-10-16T17:31:35.595Z;0;25;3.72;;17:31:35.595Z;17:31:35
2024-10-16T17:31:35.607Z;0;24.9;3.72;;17:31:35.607Z;17:31:35
2024-10-16T17:31:35.618Z;0;24.9;3.72;;17:31:35.618Z;17:31:35
2024-10-16T17:31:35.630Z;0;24.9;3.72;;17:31:35.630Z;17:31:35
2024-10-16T17:31:35.643Z;0;24.7;3.72;;17:31:35.643Z;17:31:35
2024-10-16T17:31:35.654Z;0;24.4;3.72;;17:31:35.654Z;17:31:35
2024-10-16T17:31:35.664Z;0;24.7;3.72;;17:31:35.664Z;17:31:35
2024-10-16T17:31:35.675Z;0;24.7;3.72;;17:31:35.675Z;17:31:35
2024-10-16T17:31:35.688Z;0;24.7;3.72;;17:31:35.688Z;17:31:35
2024-10-16T17:31:35.698Z;0;24.7;3.72;;17:31:35.698Z;17:31:35
2024-10-16T17:31:35.709Z;0;24.5;3.72;;17:31:35.709Z;17:31:35
2024-10-16T17:31:35.720Z;0;24.5;3.72;;17:31:35.720Z;17:31:35
2024-10-16T17:31:35.732Z;0;24.5;3.72;;17:31:35.732Z;17:31:35
2024-10-16T17:31:35.745Z;0;24.5;3.72;;17:31:35.745Z;17:31:35
2024-10-16T17:31:35.758Z;0;24.4;3.72;;17:31:35.758Z;17:31:35
2024-10-16T17:31:35.769Z;0;24.5;3.72;;17:31:35.769Z;17:31:35
2024-10-16T17:31:35.781Z;0;24.2;3.72;;17:31:35.781Z;17:31:35
2024-10-16T17:31:35.793Z;0;24.2;3.72;;17:31:35.793Z;17:31:35
2024-10-16T17:31:35.804Z;0;24.3;3.72;;17:31:35.804Z;17:31:35
2024-10-16T17:31:35.815Z;0;24.5;3.72;;17:31:35.815Z;17:31:35
2024-10-16T17:31:35.827Z;0;24.6;3.72;;17:31:35.827Z;17:31:35
2024-10-16T17:31:35.839Z;0;24.7;3.72;;17:31:35.839Z;17:31:35
2024-10-16T17:31:35.851Z;0;24.7;3.72;;17:31:35.851Z;17:31:35
2024-10-16T17:31:35.867Z;0;24.7;3.72;;17:31:35.867Z;17:31:35
2024-10-16T17:31:35.888Z;0;25;3.72;;17:31:35.888Z;17:31:35
2024-10-16T17:31:35.902Z;0;25.2;3.72;;17:31:35.902Z;17:31:35
2024-10-16T17:31:35.915Z;0;25.3;3.72;;17:31:35.915Z;17:31:35
2024-10-16T17:31:35.928Z;0;25.3;3.72;;17:31:35.928Z;17:31:35
2024-10-16T17:31:35.941Z;0;25.3;3.72;;17:31:35.941Z;17:31:35
2024-10-16T17:31:35.954Z;0;25.1;3.72;;17:31:35.954Z;17:31:35
2024-10-16T17:31:35.965Z;0;25.3;3.72;;17:31:35.965Z;17:31:35
2024-10-16T17:31:35.977Z;0;25.3;3.72;;17:31:35.977Z;17:31:35
2024-10-16T17:31:35.990Z;0;25.3;3.72;;17:31:35.990Z;17:31:35
2024-10-16T17:31:36.001Z;0;25.2;3.72;;17:31:36.001Z;17:31:36
2024-10-16T17:31:36.013Z;0;25;3.72;;17:31:36.013Z;17:31:36
2024-10-16T17:31:36.025Z;0;25;3.72;;17:31:36.025Z;17:31:36
2024-10-16T17:31:36.037Z;0;25.1;3.72;;17:31:36.037Z;17:31:36
2024-10-16T17:31:36.047Z;0;25.1;3.72;;17:31:36.047Z;17:31:36
2024-10-16T17:31:36.053Z;0;25.1;3.72;;17:31:36.053Z;17:31:36
2024-10-16T17:31:36.065Z;0;25.1;3.72;;17:31:36.065Z;17:31:36
2024-10-16T17:31:36.076Z;0;24.9;3.72;;17:31:36.076Z;17:31:36
2024-10-16T17:31:36.087Z;0;25.1;3.72;;17:31:36.087Z;17:31:36
2024-10-16T17:31:36.099Z;0;25.1;3.72;;17:31:36.099Z;17:31:36
2024-10-16T17:31:36.112Z;0;25.2;3.72;;17:31:36.112Z;17:31:36
2024-10-16T17:31:36.124Z;0;25.1;3.72;;17:31:36.124Z;17:31:36
2024-10-16T17:31:36.136Z;0;24.9;3.72;;17:31:36.136Z;17:31:36
2024-10-16T17:31:36.148Z;0;24.7;3.72;;17:31:36.148Z;17:31:36
2024-10-16T17:31:36.160Z;0;24.7;3.72;;17:31:36.160Z;17:31:36
2024-10-16T17:31:36.171Z;0;24.7;3.72;;17:31:36.171Z;17:31:36
2024-10-16T17:31:36.183Z;0;24.7;3.72;;17:31:36.183Z;17:31:36
2024-10-16T17:31:36.196Z;0;24.7;3.72;;17:31:36.196Z;17:31:36
2024-10-16T17:31:36.207Z;0;24.5;3.72;;17:31:36.207Z;17:31:36
2024-10-16T17:31:36.218Z;0;24.5;3.72;;17:31:36.218Z;17:31:36
2024-10-16T17:31:36.229Z;0;24.5;3.72;;17:31:36.229Z;17:31:36
2024-10-16T17:31:36.242Z;0;24.5;3.72;;17:31:36.242Z;17:31:36
2024-10-16T17:31:36.253Z;0;24.5;3.72;;17:31:36.253Z;17:31:36
2024-10-16T17:31:36.264Z;0;24.5;3.72;;17:31:36.264Z;17:31:36
2024-10-16T17:31:36.276Z;0;24.5;3.72;;17:31:36.276Z;17:31:36
2024-10-16T17:31:36.288Z;0;24.5;3.72;;17:31:36.288Z;17:31:36
2024-10-16T17:31:36.301Z;0;24.5;3.72;;17:31:36.301Z;17:31:36
2024-10-16T17:31:36.313Z;0;24.7;3.72;;17:31:36.313Z;17:31:36
2024-10-16T17:31:36.325Z;0;24.7;3.72;;17:31:36.325Z;17:31:36
2024-10-16T17:31:36.337Z;0;24.7;3.72;;17:31:36.337Z;17:31:36
2024-10-16T17:31:36.348Z;0;24.6;3.72;;17:31:36.348Z;17:31:36
2024-10-16T17:31:36.362Z;0;24.6;3.72;;17:31:36.362Z;17:31:36
2024-10-16T17:31:36.382Z;0;24.8;3.72;;17:31:36.382Z;17:31:36
2024-10-16T17:31:36.396Z;0;25.1;3.72;;17:31:36.396Z;17:31:36
2024-10-16T17:31:36.408Z;0;25.1;3.72;;17:31:36.408Z;17:31:36
2024-10-16T17:31:36.420Z;0;25.1;3.72;;17:31:36.420Z;17:31:36
2024-10-16T17:31:36.432Z;0;25.1;3.72;;17:31:36.432Z;17:31:36
2024-10-16T17:31:36.445Z;0;25;3.72;;17:31:36.445Z;17:31:36
2024-10-16T17:31:36.457Z;0;25.1;3.72;;17:31:36.457Z;17:31:36
2024-10-16T17:31:36.469Z;0;25.2;3.72;;17:31:36.469Z;17:31:36
2024-10-16T17:31:36.481Z;0;25.2;3.72;;17:31:36.481Z;17:31:36
2024-10-16T17:31:36.493Z;0;25.2;3.72;;17:31:36.493Z;17:31:36
2024-10-16T17:31:36.506Z;0;25;3.72;;17:31:36.506Z;17:31:36
2024-10-16T17:31:36.518Z;0;24.9;3.72;;17:31:36.518Z;17:31:36
2024-10-16T17:31:36.530Z;0;25.1;3.72;;17:31:36.530Z;17:31:36
2024-10-16T17:31:36.543Z;0;25.1;3.72;;17:31:36.543Z;17:31:36
2024-10-16T17:31:36.556Z;0;25.1;3.72;;17:31:36.556Z;17:31:36
2024-10-16T17:31:36.570Z;0;25.1;3.72;;17:31:36.570Z;17:31:36
2024-10-16T17:31:36.582Z;0;24.9;3.72;;17:31:36.582Z;17:31:36
2024-10-16T17:31:36.595Z;0;25.1;3.72;;17:31:36.595Z;17:31:36
2024-10-16T17:31:36.609Z;0;25;3.72;;17:31:36.609Z;17:31:36
2024-10-16T17:31:36.620Z;0;25.1;3.72;;17:31:36.620Z;17:31:36
2024-10-16T17:31:36.632Z;0;25.1;3.72;;17:31:36.632Z;17:31:36
2024-10-16T17:31:36.644Z;0;24.9;3.72;;17:31:36.644Z;17:31:36
2024-10-16T17:31:36.657Z;0;24.6;3.72;;17:31:36.657Z;17:31:36
2024-10-16T17:31:36.669Z;0;24.6;3.72;;17:31:36.669Z;17:31:36
2024-10-16T17:31:36.681Z;0;24.7;3.72;;17:31:36.681Z;17:31:36
2024-10-16T17:31:36.694Z;0;24.7;3.72;;17:31:36.694Z;17:31:36
2024-10-16T17:31:36.707Z;0;24.6;3.72;;17:31:36.707Z;17:31:36
2024-10-16T17:31:36.719Z;0;24.4;3.72;;17:31:36.719Z;17:31:36
2024-10-16T17:31:36.731Z;0;24.3;3.72;;17:31:36.731Z;17:31:36
2024-10-16T17:31:36.745Z;0;24.4;3.72;;17:31:36.745Z;17:31:36
2024-10-16T17:31:36.757Z;0;24.6;3.72;;17:31:36.757Z;17:31:36
2024-10-16T17:31:36.770Z;0;24.5;3.72;;17:31:36.770Z;17:31:36
2024-10-16T17:31:36.782Z;0;24.5;3.72;;17:31:36.782Z;17:31:36
2024-10-16T17:31:36.796Z;0;24.5;3.72;;17:31:36.796Z;17:31:36
2024-10-16T17:31:36.808Z;0;24.5;3.72;;17:31:36.808Z;17:31:36
2024-10-16T17:31:36.820Z;0;24.5;3.72;;17:31:36.820Z;17:31:36
2024-10-16T17:31:36.833Z;0;24.7;3.72;;17:31:36.833Z;17:31:36
2024-10-16T17:31:36.845Z;0;24.8;3.72;;17:31:36.845Z;17:31:36
2024-10-16T17:31:36.858Z;0;24.8;3.72;;17:31:36.858Z;17:31:36
2024-10-16T17:31:36.870Z;0;24.8;3.72;;17:31:36.870Z;17:31:36
2024-10-16T17:31:36.885Z;0;24.6;3.72;;17:31:36.885Z;17:31:36
2024-10-16T17:31:36.898Z;0;24.9;3.72;;17:31:36.898Z;17:31:36
2024-10-16T17:31:36.910Z;0;25.2;3.72;;17:31:36.910Z;17:31:36
2024-10-16T17:31:36.923Z;0;25.2;3.72;;17:31:36.923Z;17:31:36
2024-10-16T17:31:36.936Z;0;25.2;3.72;;17:31:36.936Z;17:31:36
2024-10-16T17:31:36.949Z;0;25.2;3.72;;17:31:36.949Z;17:31:36
2024-10-16T17:31:36.962Z;0;24.9;3.72;;17:31:36.962Z;17:31:36
2024-10-16T17:31:36.978Z;0;25.1;3.72;;17:31:36.978Z;17:31:36
2024-10-16T17:31:36.990Z;0;24.9;3.72;;17:31:36.990Z;17:31:36
2024-10-16T17:31:37.013Z;0;24.9;3.72;;17:31:37.013Z;17:31:37
2024-10-16T17:31:37.027Z;0;24.9;3.72;;17:31:37.027Z;17:31:37
2024-10-16T17:31:37.040Z;0;24.6;3.72;;17:31:37.040Z;17:31:37
2024-10-16T17:31:37.055Z;0;24.6;3.72;;17:31:37.055Z;17:31:37
2024-10-16T17:31:37.068Z;0;24.8;3.72;;17:31:37.068Z;17:31:37
2024-10-16T17:31:37.081Z;0;24.8;3.72;;17:31:37.081Z;17:31:37
2024-10-16T17:31:37.095Z;0;24.9;3.72;;17:31:37.095Z;17:31:37
2024-10-16T17:31:37.107Z;0;24.9;3.72;;17:31:37.107Z;17:31:37
2024-10-16T17:31:37.121Z;0;24.8;3.72;;17:31:37.121Z;17:31:37
2024-10-16T17:31:37.133Z;0;25.2;3.72;;17:31:37.133Z;17:31:37
2024-10-16T17:31:37.148Z;0;25.2;3.72;;17:31:37.148Z;17:31:37
2024-10-16T17:31:37.162Z;0;25.2;3.72;;17:31:37.162Z;17:31:37
2024-10-16T17:31:37.175Z;0;25.2;3.72;;17:31:37.175Z;17:31:37
2024-10-16T17:31:37.189Z;0;25;3.72;;17:31:37.189Z;17:31:37
2024-10-16T17:31:37.203Z;0;24.8;3.72;;17:31:37.203Z;17:31:37
2024-10-16T17:31:37.217Z;0;24.8;3.72;;17:31:37.217Z;17:31:37
2024-10-16T17:31:37.229Z;0;24.7;3.72;;17:31:37.229Z;17:31:37
2024-10-16T17:31:37.243Z;0;25;3.72;;17:31:37.243Z;17:31:37
2024-10-16T17:31:37.258Z;0;25.1;3.72;;17:31:37.258Z;17:31:37
2024-10-16T17:31:37.270Z;0;24.8;3.72;;17:31:37.270Z;17:31:37
2024-10-16T17:31:37.283Z;0;24.8;3.72;;17:31:37.283Z;17:31:37
2024-10-16T17:31:37.295Z;0;24.8;3.72;;17:31:37.295Z;17:31:37
2024-10-16T17:31:37.309Z;0;25;3.72;;17:31:37.309Z;17:31:37
2024-10-16T17:31:37.322Z;0;25;3.72;;17:31:37.322Z;17:31:37
2024-10-16T17:31:37.335Z;0;25;3.72;;17:31:37.335Z;17:31:37
2024-10-16T17:31:37.347Z;0;25;3.72;;17:31:37.347Z;17:31:37
2024-10-16T17:31:37.361Z;0;25.1;3.72;;17:31:37.361Z;17:31:37
2024-10-16T17:31:37.373Z;0;24.7;3.72;;17:31:37.373Z;17:31:37
2024-10-16T17:31:37.385Z;0;24.9;3.72;;17:31:37.385Z;17:31:37
2024-10-16T17:31:37.398Z;0;24.9;3.72;;17:31:37.398Z;17:31:37
2024-10-16T17:31:37.410Z;0;24.9;3.72;;17:31:37.410Z;17:31:37
2024-10-16T17:31:37.421Z;0;25;3.72;;17:31:37.421Z;17:31:37
2024-10-16T17:31:37.433Z;0;24.7;3.72;;17:31:37.433Z;17:31:37
2024-10-16T17:31:37.445Z;0;24.9;3.72;;17:31:37.445Z;17:31:37
2024-10-16T17:31:37.457Z;0;25.1;3.72;;17:31:37.457Z;17:31:37
2024-10-16T17:31:37.470Z;0;25.1;3.72;;17:31:37.470Z;17:31:37
2024-10-16T17:31:37.483Z;0;25.1;3.72;;17:31:37.483Z;17:31:37
2024-10-16T17:31:37.495Z;0;25.2;3.72;;17:31:37.495Z;17:31:37
2024-10-16T17:31:37.508Z;0;24.9;3.72;;17:31:37.508Z;17:31:37
2024-10-16T17:31:37.521Z;0;25;3.72;;17:31:37.521Z;17:31:37
2024-10-16T17:31:37.535Z;0;25;3.72;;17:31:37.535Z;17:31:37
2024-10-16T17:31:37.547Z;0;25;3.72;;17:31:37.547Z;17:31:37
2024-10-16T17:31:37.559Z;0;25;3.72;;17:31:37.559Z;17:31:37
2024-10-16T17:31:37.573Z;0;24.9;3.72;;17:31:37.573Z;17:31:37
2024-10-16T17:31:37.586Z;0;24.5;3.72;;17:31:37.586Z;17:31:37
2024-10-16T17:31:37.599Z;0;24.6;3.72;;17:31:37.599Z;17:31:37
2024-10-16T17:31:37.612Z;0;24.5;3.72;;17:31:37.612Z;17:31:37
2024-10-16T17:31:37.626Z;0;24.5;3.72;;17:31:37.626Z;17:31:37
2024-10-16T17:31:37.638Z;0;24.7;3.72;;17:31:37.638Z;17:31:37
2024-10-16T17:31:37.650Z;0;24.5;3.72;;17:31:37.650Z;17:31:37
2024-10-16T17:31:37.663Z;0;24.7;3.72;;17:31:37.663Z;17:31:37
2024-10-16T17:31:37.677Z;0;24.7;3.72;;17:31:37.677Z;17:31:37
2024-10-16T17:31:37.690Z;0;24.7;3.72;;17:31:37.690Z;17:31:37
2024-10-16T17:31:37.704Z;0;24.7;3.72;;17:31:37.704Z;17:31:37
2024-10-16T17:31:37.721Z;0;24.9;3.72;;17:31:37.721Z;17:31:37
2024-10-16T17:31:37.743Z;0;25;3.72;;17:31:37.743Z;17:31:37
2024-10-16T17:31:37.757Z;0;25.1;3.72;;17:31:37.757Z;17:31:37
2024-10-16T17:31:37.771Z;0;25.1;3.72;;17:31:37.771Z;17:31:37
2024-10-16T17:31:37.784Z;0;25.3;3.72;;17:31:37.784Z;17:31:37
2024-10-16T17:31:37.798Z;0;25.2;3.72;;17:31:37.798Z;17:31:37
2024-10-16T17:31:37.811Z;0;25;3.72;;17:31:37.811Z;17:31:37
2024-10-16T17:31:37.823Z;0;25;3.72;;17:31:37.823Z;17:31:37
2024-10-16T17:31:37.836Z;0;25;3.72;;17:31:37.836Z;17:31:37
2024-10-16T17:31:37.863Z;0;25.2;3.72;;17:31:37.863Z;17:31:37
2024-10-16T17:31:37.877Z;0;25.5;3.72;;17:31:37.877Z;17:31:37
2024-10-16T17:31:37.890Z;0;25.3;3.72;;17:31:37.890Z;17:31:37
2024-10-16T17:31:37.903Z;0;25.3;3.72;;17:31:37.903Z;17:31:37
2024-10-16T17:31:37.917Z;0;25.3;3.72;;17:31:37.917Z;17:31:37
2024-10-16T17:31:37.929Z;0;25;3.72;;17:31:37.929Z;17:31:37
2024-10-16T17:31:37.942Z;0;25.2;3.72;;17:31:37.942Z;17:31:37
2024-10-16T17:31:37.956Z;0;25.2;3.72;;17:31:37.956Z;17:31:37
2024-10-16T17:31:37.969Z;0;25.3;3.72;;17:31:37.969Z;17:31:37
2024-10-16T17:31:37.981Z;0;25.3;3.72;;17:31:37.981Z;17:31:37
2024-10-16T17:31:37.993Z;0;25.1;3.72;;17:31:37.993Z;17:31:37
2024-10-16T17:31:38.006Z;0;24.9;3.72;;17:31:38.006Z;17:31:38
2024-10-16T17:31:38.019Z;0;25.2;3.72;;17:31:38.019Z;17:31:38
2024-10-16T17:31:38.032Z;0;25.2;3.72;;17:31:38.032Z;17:31:38
2024-10-16T17:31:38.044Z;0;25.2;3.72;;17:31:38.044Z;17:31:38
2024-10-16T17:31:38.058Z;0;25.3;3.72;;17:31:38.058Z;17:31:38
2024-10-16T17:31:38.070Z;0;25.1;3.72;;17:31:38.070Z;17:31:38
2024-10-16T17:31:38.082Z;0;25.3;3.72;;17:31:38.082Z;17:31:38
2024-10-16T17:31:38.096Z;0;25.4;3.72;;17:31:38.096Z;17:31:38
2024-10-16T17:31:38.109Z;0;25.4;3.72;;17:31:38.109Z;17:31:38
2024-10-16T17:31:38.121Z;0;25.4;3.72;;17:31:38.121Z;17:31:38
2024-10-16T17:31:38.134Z;0;25.2;3.72;;17:31:38.134Z;17:31:38
2024-10-16T17:31:38.146Z;0;24.9;3.72;;17:31:38.146Z;17:31:38
2024-10-16T17:31:38.158Z;0;24.9;3.72;;17:31:38.158Z;17:31:38
2024-10-16T17:31:38.171Z;0;24.9;3.72;;17:31:38.171Z;17:31:38
2024-10-16T17:31:38.184Z;0;24.9;3.72;;17:31:38.184Z;17:31:38
2024-10-16T17:31:38.196Z;0;24.9;3.72;;17:31:38.196Z;17:31:38
2024-10-16T17:31:38.209Z;0;24.7;3.72;;17:31:38.209Z;17:31:38
2024-10-16T17:31:38.222Z;0;24.6;3.72;;17:31:38.222Z;17:31:38
2024-10-16T17:31:38.235Z;0;24.5;3.72;;17:31:38.235Z;17:31:38
2024-10-16T17:31:38.248Z;0;24.8;3.72;;17:31:38.248Z;17:31:38
2024-10-16T17:31:38.261Z;0;24.8;3.72;;17:31:38.261Z;17:31:38
2024-10-16T17:31:38.274Z;0;24.9;3.72;;17:31:38.274Z;17:31:38
2024-10-16T17:31:38.287Z;0;24.8;3.72;;17:31:38.287Z;17:31:38
2024-10-16T17:31:38.301Z;0;24.8;3.72;;17:31:38.301Z;17:31:38
2024-10-16T17:31:38.315Z;0;24.8;3.72;;17:31:38.315Z;17:31:38
2024-10-16T17:31:38.329Z;0;24.9;3.72;;17:31:38.329Z;17:31:38
2024-10-16T17:31:38.342Z;0;24.9;3.72;;17:31:38.342Z;17:31:38
2024-10-16T17:31:38.355Z;0;25;3.72;;17:31:38.355Z;17:31:38
2024-10-16T17:31:38.368Z;0;24.9;3.72;;17:31:38.368Z;17:31:38
2024-10-16T17:31:38.381Z;0;24.7;3.72;;17:31:38.381Z;17:31:38
2024-10-16T17:31:38.395Z;0;24.9;3.72;;17:31:38.395Z;17:31:38
2024-10-16T17:31:38.408Z;0;25.1;3.72;;17:31:38.408Z;17:31:38
2024-10-16T17:31:38.430Z;0;25.1;3.72;;17:31:38.430Z;17:31:38
2024-10-16T17:31:38.446Z;0;25.2;3.72;;17:31:38.446Z;17:31:38
2024-10-16T17:31:38.459Z;0;25.2;3.72;;17:31:38.459Z;17:31:38
2024-10-16T17:31:38.472Z;0;25.2;3.72;;17:31:38.472Z;17:31:38
2024-10-16T17:31:38.486Z;0;25.5;3.72;;17:31:38.486Z;17:31:38
2024-10-16T17:31:38.499Z;0;25.5;3.72;;17:31:38.499Z;17:31:38
2024-10-16T17:31:38.512Z;0;25.6;3.72;;17:31:38.512Z;17:31:38
2024-10-16T17:31:38.524Z;0;25.6;3.72;;17:31:38.524Z;17:31:38
2024-10-16T17:31:38.538Z;0;25.4;3.72;;17:31:38.538Z;17:31:38
2024-10-16T17:31:38.551Z;0;25.3;3.72;;17:31:38.551Z;17:31:38
2024-10-16T17:31:38.563Z;0;25.5;3.72;;17:31:38.563Z;17:31:38
2024-10-16T17:31:38.577Z;0;25.5;3.72;;17:31:38.577Z;17:31:38
2024-10-16T17:31:38.590Z;0;25.5;3.72;;17:31:38.590Z;17:31:38
2024-10-16T17:31:38.604Z;0;25.3;3.72;;17:31:38.604Z;17:31:38
2024-10-16T17:31:38.618Z;0;25;3.72;;17:31:38.618Z;17:31:38
2024-10-16T17:31:38.630Z;0;25.2;3.72;;17:31:38.630Z;17:31:38
2024-10-16T17:31:38.642Z;0;25.1;3.72;;17:31:38.642Z;17:31:38
2024-10-16T17:31:38.655Z;0;25.1;3.72;;17:31:38.655Z;17:31:38
2024-10-16T17:31:38.669Z;0;25.1;3.72;;17:31:38.669Z;17:31:38
2024-10-16T17:31:38.681Z;0;24.9;3.72;;17:31:38.681Z;17:31:38
2024-10-16T17:31:38.693Z;0;24.7;3.72;;17:31:38.693Z;17:31:38
2024-10-16T17:31:38.705Z;0;24.7;3.72;;17:31:38.705Z;17:31:38
2024-10-16T17:31:38.717Z;0;24.7;3.72;;17:31:38.717Z;17:31:38
2024-10-16T17:31:38.729Z;0;24.7;3.72;;17:31:38.729Z;17:31:38
2024-10-16T17:31:38.741Z;0;24.7;3.72;;17:31:38.741Z;17:31:38
2024-10-16T17:31:38.754Z;0;24.5;3.72;;17:31:38.754Z;17:31:38
2024-10-16T17:31:38.766Z;0;24.5;3.72;;17:31:38.766Z;17:31:38
2024-10-16T17:31:38.778Z;0;24.5;3.72;;17:31:38.778Z;17:31:38
2024-10-16T17:31:38.791Z;0;24.7;3.72;;17:31:38.791Z;17:31:38
2024-10-16T17:31:38.804Z;0;24.7;3.72;;17:31:38.804Z;17:31:38
2024-10-16T17:31:38.816Z;0;24.7;3.72;;17:31:38.816Z;17:31:38
2024-10-16T17:31:38.830Z;0;24.7;3.72;;17:31:38.830Z;17:31:38
2024-10-16T17:31:38.843Z;0;24.8;3.72;;17:31:38.843Z;17:31:38
2024-10-16T17:31:38.856Z;0;24.7;3.72;;17:31:38.856Z;17:31:38
2024-10-16T17:31:38.869Z;0;25;3.72;;17:31:38.869Z;17:31:38
2024-10-16T17:31:38.882Z;0;25;3.72;;17:31:38.882Z;17:31:38
2024-10-16T17:31:38.893Z;0;25;3.72;;17:31:38.893Z;17:31:38
2024-10-16T17:31:38.905Z;0;25.1;3.72;;17:31:38.905Z;17:31:38
2024-10-16T17:31:38.919Z;0;24.9;3.72;;17:31:38.919Z;17:31:38
2024-10-16T17:31:38.932Z;0;25;3.72;;17:31:38.932Z;17:31:38
2024-10-16T17:31:38.943Z;0;25.3;3.72;;17:31:38.943Z;17:31:38
2024-10-16T17:31:38.955Z;0;25.3;3.72;;17:31:38.955Z;17:31:38
2024-10-16T17:31:38.968Z;0;25.2;3.72;;17:31:38.968Z;17:31:38
2024-10-16T17:31:38.981Z;0;25.3;3.72;;17:31:38.981Z;17:31:38
